N,P,K,temperature,humidity,rainfall,sunlight_exposure
0.1214285714285714,0.4857142857142857,0.065,0.3063272066892918,0.2362566492328769,0.6364818730557196,0.6258951999256823
0.1857142857142857,0.4785714285714285,0.0849999999999999,0.5722346705072728,0.2720349735118364,0.2569063289188829,0.6205012009192663
0.1214285714285714,0.4214285714285714,0.055,0.6356392512904953,0.2098728117816081,0.5766345379645037,0.692321384313368
0.0999999999999999,0.4928571428571429,0.07,0.2746618832049029,0.2632681209850009,0.2619448183893759,0.187995363493419
0.2785714285714286,0.3928571428571428,0.0499999999999999,0.7537456641841735,0.1951477615977246,0.3474037105580924,0.0236723851652588
0.0428571428571428,0.4357142857142857,0.0499999999999999,0.7491019682376503,0.1883073436230564,0.4995663363258479,0.031298706348361
0.0571428571428571,0.3857142857142857,0.065,0.5933906293001546,0.2503654306828606,0.6024271974248401,0.1071798416112718
0.0142857142857142,0.4428571428571428,0.065,0.7372684924820299,0.3881272926514224,0.3908591457025032,0.5310732055031091
0.0071428571428571,0.5071428571428571,0.06,0.5626609683697172,0.4414416122455332,0.4556520169432366,0.2945891844887327
0.1142857142857142,0.4857142857142857,0.07,0.2752032008047509,0.2396926163227398,0.5139718731174239,0.9564298269589592
0.1642857142857142,0.5,0.1,0.6384370440694037,0.3842622831664642,0.2554395200207826,0.3150550110259966
0.2285714285714285,0.4642857142857143,0.075,0.3462787851398526,0.3731812158448411,0.6299954895128905,0.371478332837307
0.1999999999999999,0.3857142857142857,0.0849999999999999,0.6335873275365703,0.4495959617355529,0.541696922095238,0.4360307601513582
0.0357142857142857,0.4071428571428571,0.09,0.5483286308054683,0.6088916889839329,0.4496573728129658,0.8981006759128893
0.2571428571428571,0.4428571428571428,0.1,0.7783711076366828,0.2597850135642903,0.4161483254467031,0.2267435852438545
0.0071428571428571,0.4357142857142857,0.09,0.3075337928939023,0.4977644033620605,0.5495168739282181,0.3149893819781266
0.1714285714285714,0.4857142857142857,0.075,0.3102365481615384,0.2106444377719064,0.5611740149570037,0.6778075740717342
0.1214285714285714,0.4428571428571428,0.065,0.64257438185229,0.4924027061915365,0.3915647498391068,0.8103804844656788
0.0357142857142857,0.3571428571428571,0.065,0.7082702293876421,0.366895871722549,0.3824788362464068,0.438320710897673
0.0357142857142857,0.3642857142857142,0.095,0.4585799207081403,0.3587457316801694,0.6045708333692159,0.6559590001118736
0.2642857142857143,0.5142857142857142,0.06,0.7857725470858805,0.2063307838759553,0.613814591335964,0.2777262399678243
0.0928571428571428,0.4857142857142857,0.075,0.622055869137479,0.2476653031540368,0.5115218001247512,0.4188641688560166
0.0428571428571428,0.4142857142857143,0.09,0.493277402325326,0.4163253647064385,0.503405985743781,0.9981011030179324
0.1142857142857142,0.5142857142857142,0.0849999999999999,0.6501904209856109,0.2494232950578103,0.2886146234171313,0.5658373154945697
0.1785714285714285,0.4214285714285714,0.075,0.6980108433308516,0.2123295735101505,0.3047498131242773,0.3907725277451894
0.2428571428571428,0.5,0.095,0.4211371590678943,0.4319936778564279,0.6182570239160402,0.4272122323091274
0.1428571428571428,0.5142857142857142,0.09,0.7474016540643769,0.2867326218655623,0.4599947552008933,0.3675495204810146
0.25,0.5357142857142857,0.1,0.552858416832426,0.3578372360568717,0.635544690092787,0.2528801289734576
0.0999999999999999,0.5,0.095,0.4511330133030947,0.5025837689937632,0.3526128748849568,0.2177633613224517
0.2571428571428571,0.5357142857142857,0.0799999999999999,0.7122568473029517,0.3984523152966409,0.2883290529899805,0.8453425461587536
0.0499999999999999,0.5142857142857142,0.065,0.3366861385706727,0.539998781809067,0.6138995846815355,0.1693398081468693
0.2071428571428571,0.5214285714285715,0.1,0.3194921232459492,0.5257993576587046,0.6307762202397341,0.9317114804668234
0.2142857142857142,0.3928571428571428,0.0799999999999999,0.5753545401447108,0.5626449180070642,0.5822102373066521,0.7009412652082061
0.1428571428571428,0.4928571428571429,0.055,0.7810044232309521,0.342453192732875,0.501825665940223,0.438283392528217
0.1357142857142857,0.3714285714285714,0.09,0.4260497981669462,0.3853062433293204,0.4343966383082528,0.0053402177369874
0.0214285714285714,0.3928571428571428,0.07,0.4855439858225109,0.3086798347225623,0.289449357600423,0.4625492186391899
0.0357142857142857,0.5142857142857142,0.07,0.6387400645875476,0.6116185686986323,0.5594384873988768,0.1909727350343857
0.0357142857142857,0.45,0.075,0.28419666146664,0.5491334122072339,0.4298912555848651,0.969663081563794
0.2642857142857143,0.4857142857142857,0.0799999999999999,0.5933280094614828,0.5740188086682944,0.608264140526365,0.0323763944442422
0.0642857142857142,0.3857142857142857,0.095,0.3331295122802505,0.2929696994824877,0.4203958403901727,0.3006070050019354
0.1428571428571428,0.4785714285714285,0.0499999999999999,0.779874471572227,0.487090944607073,0.4118873820302953,0.7544977660262857
0.2214285714285714,0.3642857142857142,0.09,0.649724697754059,0.2465650295990837,0.5545599790096607,0.3213517739784788
0.0,0.4642857142857143,0.0799999999999999,0.7883777767374502,0.4872877203318626,0.2924248881259155,0.4527618789903973
0.15,0.4928571428571429,0.0499999999999999,0.5929813560042319,0.6164913565779037,0.4779584435705815,0.1329652055866476
0.0928571428571428,0.4428571428571428,0.065,0.6240959268324081,0.2391151990932482,0.5653523013047815,0.8500553168550768
0.1928571428571428,0.4928571428571429,0.075,0.45535967637235,0.5332081993316113,0.2577580502389978,0.0883947982824756
0.2071428571428571,0.4785714285714285,0.095,0.4117215386727394,0.2615425499354869,0.5115230722693997,0.5377371763764138
0.0357142857142857,0.45,0.075,0.2932046840408914,0.2198794695331192,0.4855751870914241,0.1970075266932548
0.2785714285714286,0.3714285714285714,0.07,0.5881844523722833,0.3694940092986646,0.5216478157332087,0.8666770453264572
0.1571428571428571,0.4071428571428571,0.055,0.7408895457941469,0.4673774215671417,0.5772961961677985,0.400317171197319
0.1285714285714285,0.3571428571428571,0.09,0.3780021961580784,0.4905523318145671,0.4189568727064304,0.4262896037788077
0.2785714285714286,0.5142857142857142,0.0799999999999999,0.4066612219027464,0.5364219328999185,0.501090884747565,0.3949898010958974
0.0928571428571428,0.5,0.075,0.6236545913894113,0.2453462884107373,0.5701068770821105,0.6764793763309751
0.1928571428571428,0.4714285714285714,0.095,0.649601777457531,0.3956691196234636,0.5216263207638587,0.6750756304363166
0.1857142857142857,0.4214285714285714,0.0849999999999999,0.4913916926374058,0.3070818335589139,0.3196379321143625,0.7465548398716495
0.1642857142857142,0.3571428571428571,0.055,0.3496646403821185,0.6466506361272712,0.5927548970014331,0.4171379700356736
0.0285714285714285,0.4571428571428571,0.07,0.2991500765874653,0.3901537688067208,0.4629152537045242,0.636878741491933
0.1428571428571428,0.4428571428571428,0.07,0.298967205906642,0.4233001556922857,0.5763819779126393,0.4063454844439216
0.0499999999999999,0.4928571428571429,0.06,0.3915904873754262,0.5635222015414192,0.27496360082591,0.9339747159966464
0.1214285714285714,0.4214285714285714,0.065,0.8013011683620024,0.5132755787707037,0.3750385454035425,0.7769535440278845
0.25,0.4714285714285714,0.06,0.6045136695010381,0.6077155872779292,0.6392303500115883,0.3999936924054019
0.0785714285714285,0.4785714285714285,0.0849999999999999,0.5897213275298883,0.356550842623163,0.5467614201157905,0.2123447289251132
0.1428571428571428,0.3928571428571428,0.0849999999999999,0.5975599224863735,0.3340995201518991,0.5989295005602937,0.7569141969952728
0.0714285714285714,0.4714285714285714,0.065,0.3075245343090461,0.6076458444821675,0.5493086488897682,0.3399614605131038
0.2357142857142857,0.4,0.095,0.3219656144775414,0.4045667805753191,0.3673273764881018,0.4852772460498795
0.0214285714285714,0.3142857142857143,0.065,0.5476435250815004,0.5885325305822,0.0447914593096262,0.014269483227202
0.1571428571428571,0.3857142857142857,0.09,0.5307497239475205,0.431859441213388,0.0585327510002071,0.4667550640434825
0.2571428571428571,0.3785714285714285,0.1,0.5691440612806374,0.525651603888441,0.0600506497806564,0.6318667385504382
0.0285714285714285,0.2714285714285714,0.065,0.5797412921404326,0.5463571982561368,0.1895782882318811,0.9866841257404246
0.2071428571428571,0.35,0.055,0.5438949563269466,0.4711905361510174,0.0425329070291614,0.726574324281954
0.2285714285714285,0.2714285714285714,0.0849999999999999,0.6649564379988522,0.4648614441032214,0.1847156980330924,0.5303487059331682
0.0999999999999999,0.3571428571428571,0.0499999999999999,0.5311400536726557,0.4785077446172434,0.1912581474443392,0.7055685964578804
0.0357142857142857,0.2142857142857143,0.075,0.5768710593855705,0.4585901544149514,0.165781441399979,0.4805350612116739
0.1785714285714285,0.3714285714285714,0.095,0.5402911042522865,0.5172636333790205,0.0601090417589177,0.296534120548924
0.0785714285714285,0.3428571428571428,0.095,0.5652337048820087,0.484283083215541,0.1477214245202319,0.4445209990150114
0.2857142857142857,0.3142857142857143,0.06,0.6369182123344215,0.369026354305875,0.1198372677537732,0.7806148366838868
0.2714285714285714,0.3642857142857142,0.1,0.4853763746186624,0.3631070665967233,0.169656224104789,0.3930939548046688
0.1928571428571428,0.2714285714285714,0.09,0.6564969686432344,0.4968998480261667,0.0888521969727355,0.2583167567125145
0.1714285714285714,0.2357142857142857,0.0849999999999999,0.4491584325635984,0.5162928004848202,0.0530200339552665,0.9906155274206154
0.1642857142857142,0.2857142857142857,0.0799999999999999,0.6496285753016927,0.4379336742748337,0.1948347875845542,0.7303203745562361
0.2071428571428571,0.3714285714285714,0.075,0.4816111113724786,0.4254938731964961,0.1192073460925876,0.2825338217045762
0.2214285714285714,0.2142857142857143,0.09,0.6162709256340267,0.3840798307624035,0.1718316086265312,0.1736595082223352
0.0,0.3571428571428571,0.1,0.555217231139019,0.3430689921690649,0.0918647953718654,0.1468829714455765
0.0499999999999999,0.2857142857142857,0.0849999999999999,0.4786444129783821,0.3566361078227155,0.1944146116435098,0.3971536241647362
0.1214285714285714,0.3785714285714285,0.1,0.6399830472516433,0.3421434353634304,0.0451094425884882,0.3324675281587952
0.0785714285714285,0.2785714285714286,0.06,0.5025781707587011,0.4821711898609596,0.053507863346282,0.757208796175713
0.1571428571428571,0.3142857142857143,0.0849999999999999,0.5569404163067128,0.551818653794684,0.1884519981108111,0.7883841307060102
0.0642857142857142,0.3285714285714285,0.07,0.5227820651904543,0.4090817452240897,0.1007398094764099,0.9664816237692042
0.1999999999999999,0.3071428571428571,0.0499999999999999,0.4687421510216679,0.478237089907556,0.0743170320903804,0.3492729229876961
0.1857142857142857,0.3214285714285714,0.07,0.5306265184271237,0.4364150361017092,0.04436134102465,0.4195266312507908
0.2571428571428571,0.3642857142857142,0.075,0.4759480124067177,0.413032179257512,0.0419003072897301,0.5386230742510592
0.0571428571428571,0.3928571428571428,0.065,0.6424890046496327,0.3704995431597355,0.1182302719283844,0.4866945007856134
0.1714285714285714,0.2285714285714286,0.0799999999999999,0.6240584689613635,0.5129125116078275,0.1528182019987345,0.2091495394549024
0.1571428571428571,0.2714285714285714,0.095,0.4763151265158367,0.4545152027389088,0.0933450169354019,0.021705203905202
0.2571428571428571,0.2714285714285714,0.095,0.5242016149157079,0.3429036294108359,0.0766169067258639,0.4784407442441731
0.1571428571428571,0.2785714285714286,0.095,0.4442971819677612,0.4907776586414596,0.1393362868422841,0.5860765727571828
0.1214285714285714,0.2714285714285714,0.0849999999999999,0.6093504215473412,0.3691229667577569,0.0748838158582422,0.7696701118539813
0.0571428571428571,0.2857142857142857,0.0499999999999999,0.5529444950430423,0.5450700839027547,0.048966755632477,0.3022152878515465
0.0499999999999999,0.3642857142857142,0.09,0.5025395831830578,0.3003982978540571,0.1267942181050727,0.387155816107293
0.2571428571428571,0.3714285714285714,0.055,0.56781977087556,0.500259321222491,0.1322716063171514,0.985129593593196
0.0785714285714285,0.2857142857142857,0.07,0.5702883857546126,0.3511463033428735,0.0858812741903678,0.7417743596253323
0.0428571428571428,0.2214285714285714,0.0849999999999999,0.4416214885341852,0.5311745865381605,0.0791688820975008,0.4077392664167958
0.1214285714285714,0.3714285714285714,0.075,0.5647405209620934,0.3609603387068205,0.1651340687236393,0.8233089906263524
0.0285714285714285,0.3,0.075,0.4922210788840438,0.5914086055565487,0.1867483586671816,0.2701285335726155
0.0642857142857142,0.3142857142857143,0.055,0.6329775461651433,0.3162198490132433,0.1251757911924002,0.8615539818685571
0.1785714285714285,0.3285714285714285,0.095,0.4785840491055609,0.5530606889708933,0.1611953767912608,0.0680207329103249
0.2571428571428571,0.2785714285714286,0.0799999999999999,0.4677101683098716,0.4324801116401742,0.0656568987370714,0.956706395124508
0.15,0.2357142857142857,0.075,0.5245193887388905,0.5752177691273224,0.1508593586626071,0.3669485138365109
0.2642857142857143,0.3714285714285714,0.075,0.6391697586499081,0.3565245459698641,0.1817434382953179,0.3029591956661794
0.2285714285714285,0.3071428571428571,0.065,0.5059252499021026,0.491627822880843,0.1578968604154933,0.598131581298059
0.2071428571428571,0.2785714285714286,0.075,0.6087735697593618,0.5751514669148696,0.0417485340742293,0.7922600038998526
0.1785714285714285,0.3285714285714285,0.065,0.5438283886915087,0.4731854039448598,0.1080411139358354,0.1554784313053933
0.0714285714285714,0.2785714285714286,0.095,0.6360691611359034,0.3355364783593294,0.1367519188453534,0.0283264538308141
0.1642857142857142,0.2142857142857143,0.065,0.5068938466306302,0.3862089004364927,0.0602925459839019,0.3460775266935874
0.0642857142857142,0.3928571428571428,0.09,0.664112613800326,0.5006277411556157,0.158232865324405,0.6558973050778754
0.0214285714285714,0.3785714285714285,0.0799999999999999,0.4744854153982081,0.3799233618525345,0.127156854846662,0.4426434862337676
0.1571428571428571,0.2642857142857143,0.0849999999999999,0.4796816005953636,0.4982087790653494,0.1015154291708212,0.4624266976816058
0.0857142857142857,0.2428571428571428,0.0799999999999999,0.5786978869874483,0.5669536595003667,0.180564916379511,0.0741567245072879
0.2785714285714286,0.2214285714285714,0.0849999999999999,0.5887405006084723,0.5394668684927565,0.049657425380095,0.277793421433792
0.2285714285714285,0.2571428571428572,0.055,0.5684538809247602,0.5498642542084462,0.1736580240399422,0.9083329701845276
0.2142857142857142,0.2571428571428572,0.0499999999999999,0.4592962702104968,0.3489439091387746,0.1144959683740928,0.3520612629181516
0.1357142857142857,0.2214285714285714,0.0849999999999999,0.4769383834238042,0.5167243777641394,0.1323411205615894,0.0122774616803533
0.0285714285714285,0.2928571428571428,0.0499999999999999,0.6366482169525904,0.5616394169256742,0.1564966277220297,0.2493311820517405
0.15,0.2428571428571428,0.075,0.523277386280766,0.4437771240340269,0.1456250582879406,0.090809350233158
0.25,0.3714285714285714,0.1,0.5242481867510557,0.3266771885320737,0.1829209512613843,0.5768572872431832
0.1571428571428571,0.3571428571428571,0.095,0.5664973880844455,0.502174450400996,0.1592210957768403,0.4044000133040473
0.25,0.3285714285714285,0.06,0.5731340562580302,0.4151015124542455,0.0741662116002096,0.2528997481751176
0.1214285714285714,0.3642857142857142,0.06,0.5485613155193177,0.3634449638640881,0.1776606315947422,0.3089603378434657
0.1999999999999999,0.3714285714285714,0.06,0.6212916786396427,0.5520566468769394,0.1496505974266122,0.8756624818448828
0.1571428571428571,0.2214285714285714,0.055,0.624270686710543,0.4259426921213776,0.1594198392241154,0.255190760304162
0.0785714285714285,0.2571428571428572,0.07,0.5174614672930071,0.321452817577009,0.0859604908280425,0.2464140236716276
0.2714285714285714,0.2357142857142857,0.065,0.5017197705874811,0.5474492688417507,0.055767324558111,0.885412998640803
0.1642857142857142,0.2285714285714286,0.095,0.5725326763651256,0.3495786238507138,0.0493876290795466,0.4524723207417322
0.1785714285714285,0.2142857142857143,0.075,0.5760942352494138,0.3394110458626442,0.1856983356835462,0.3120330286094752
0.2857142857142857,0.2857142857142857,0.075,0.5897075202843012,0.5067224150894918,0.0651404421036616,0.5315110318943812
0.1642857142857142,0.3785714285714285,0.07,0.4403253276875297,0.5132062189489369,0.1400338705038622,0.5618206227762581
0.0142857142857142,0.3642857142857142,0.09,0.5115566281859844,0.5311497481723759,0.0600227336243685,0.907116341902892
0.0214285714285714,0.3642857142857142,0.06,0.5559124158251476,0.4578380756133263,0.1146925443254363,0.1847645869327981
0.1857142857142857,0.3285714285714285,0.1,0.5721468795187166,0.4475928420944839,0.1257587370891859,0.1559297985248582
0.2785714285714286,0.2642857142857143,0.075,0.5889355197027044,0.5482197342446977,0.0740694249600022,0.5658527123685217
0.1928571428571428,0.3857142857142857,0.075,0.5504677045116089,0.4473838552969472,0.0567660429647797,0.3635615131677856
0.1714285714285714,0.2857142857142857,0.07,0.5174444344925831,0.4032320579932236,0.0522056348658664,0.4219062700285834
0.0499999999999999,0.25,0.06,0.6423769432332481,0.3110921165238287,0.1206271630235985,0.7275091270793606
0.1071428571428571,0.2857142857142857,0.09,0.4412806827401334,0.5503223959778879,0.0927222383969552,0.2456265387343843
0.1857142857142857,0.3357142857142857,0.09,0.6072536573874685,0.4123218198907435,0.1175432515222308,0.0447233421956217
0.1428571428571428,0.2857142857142857,0.055,0.605856080517089,0.4708153136758478,0.0906252423434882,0.9388123436073604
0.2428571428571428,0.35,0.095,0.6423636088739143,0.3184797250125864,0.1745656587220067,0.8881727218536981
0.1357142857142857,0.3285714285714285,0.1,0.5159013813974603,0.3964110340409614,0.0850255079460512,0.8177674230954857
0.2071428571428571,0.2571428571428572,0.0799999999999999,0.6504569334224539,0.5668333450060883,0.1593568949367647,0.2541474968573504
0.1428571428571428,0.3214285714285714,0.0849999999999999,0.6361947663818673,0.3752619920665659,0.0650432399776349,0.7202598668161249
0.0785714285714285,0.25,0.09,0.5964695632865796,0.5691468513631451,0.1077301358592575,0.2839576855187719
0.1071428571428571,0.35,0.0499999999999999,0.6069003944266045,0.4989721137794811,0.0885552853814317,0.2063429853198651
0.25,0.3571428571428571,0.0849999999999999,0.6330924253867497,0.4475876244091838,0.1268482218130039,0.2804795857483423
0.0642857142857142,0.3857142857142857,0.1,0.618870897869377,0.5354981432807134,0.0544771952474949,0.4226713172393941
0.2857142857142857,0.2857142857142857,0.065,0.620122674840442,0.4776638841088169,0.0384728480065422,0.7184516988298912
0.25,0.2357142857142857,0.07,0.4734949539932759,0.5707136491868757,0.0449077671370037,0.6616142929479989
0.0999999999999999,0.3785714285714285,0.06,0.6229922964012997,0.5332076762565603,0.0477024523311985,0.5892529756297664
0.2857142857142857,0.3571428571428571,0.065,0.6185657496500396,0.3072023891763257,0.0996691644927217,0.2783963478301716
0.1285714285714285,0.2214285714285714,0.09,0.4359442821778005,0.4608775765450403,0.0532525166833001,0.7705827931087577
0.25,0.3357142857142857,0.0499999999999999,0.5702393582393169,0.5469832650816437,0.1633369437851095,0.9102092378890564
0.0285714285714285,0.3857142857142857,0.0849999999999999,0.5885757909979439,0.4053154004790094,0.0798612089742931,0.0933499064227662
0.1571428571428571,0.3285714285714285,0.055,0.5492184205234122,0.5493333400308094,0.1792479231892733,0.5918312318786432
0.2357142857142857,0.3,0.06,0.4603285117471719,0.3968240497384554,0.1570241728151176,0.0172993518848432
0.0142857142857142,0.3285714285714285,0.06,0.4892750864802536,0.3698548843057959,0.0658212861595273,0.8571158417087565
0.1142857142857142,0.3285714285714285,0.0799999999999999,0.6368458351995415,0.4166718846630431,0.0452730378036115,0.7304875962913115
0.1357142857142857,0.3571428571428571,0.075,0.5339373405665737,0.8579531758052611,0.124025692350729,0.7241937081878496
0.0571428571428571,0.35,0.075,0.5597839358663479,0.7759186111878646,0.0667736663111659,0.1621728960835603
0.2571428571428571,0.3571428571428571,0.075,0.5219260848309895,0.8175624233204815,0.1260471761468337,0.1796381529251636
0.0714285714285714,0.3642857142857142,0.055,0.555200940666712,0.7791007905220182,0.0580061280952294,0.4256318367976042
0.1571428571428571,0.3642857142857142,0.06,0.6041123572222309,0.8523833724557465,0.0881659509904748,0.4980367631714328
0.0642857142857142,0.3714285714285714,0.095,0.6044982171966591,0.8802335114116137,0.0818531217482824,0.8372416901632098
0.2428571428571428,0.3857142857142857,0.09,0.5663285433017123,0.8047997126381519,0.1303090868027323,0.8402526223141911
0.2214285714285714,0.3285714285714285,0.1,0.5368824130229565,0.8318823964389966,0.1178654951025091,0.0357783768091359
0.0,0.3142857142857143,0.065,0.5985093423573876,0.85948021455904,0.0776494491989836,0.7213742937679377
0.15,0.2428571428571428,0.075,0.5543446610230468,0.7916265521724284,0.0953682164921427,0.5143408507776752
0.1999999999999999,0.2142857142857143,0.0849999999999999,0.594112178255731,0.8454523687076897,0.1424868586154582,0.0141839553549182
0.1214285714285714,0.3357142857142857,0.06,0.5468566449388264,0.8421629234086937,0.0877776343511628,0.8509674382045402
0.1714285714285714,0.2642857142857143,0.09,0.5566467476307262,0.7944245788431014,0.0855070847874341,0.32206927076484
0.1999999999999999,0.2928571428571428,0.055,0.5791263839130079,0.824774728641927,0.0923260377660271,0.4094233137119671
0.15,0.2357142857142857,0.0799999999999999,0.6005688208135408,0.842168250515135,0.0622771019823925,0.443622232531877
0.2428571428571428,0.3928571428571428,0.1,0.6013946041719542,0.8272031805081538,0.0738909492810308,0.9531274627664266
0.1357142857142857,0.3428571428571428,0.0849999999999999,0.5462966345585943,0.7721688310304526,0.081262313631122,0.662677117275271
0.2214285714285714,0.3785714285714285,0.0499999999999999,0.524668161107074,0.8248543286727059,0.11250237519079,0.7339305529580984
0.1357142857142857,0.2142857142857143,0.095,0.52466927617745,0.8093979963533177,0.1038566473218204,0.3654760891981066
0.1714285714285714,0.3428571428571428,0.06,0.5775880206558224,0.8728099961070105,0.1345353006343081,0.1655784952141755
0.0928571428571428,0.3,0.075,0.5851429533012596,0.8594949275030229,0.082369284541786,0.2182168892502758
0.2214285714285714,0.3428571428571428,0.055,0.5714903555793446,0.8347587186024695,0.1017957080726079,0.6079979190755065
0.1999999999999999,0.2857142857142857,0.09,0.5975508082351249,0.7703883345341934,0.1313154918946514,0.3369683588183283
0.2214285714285714,0.2285714285714286,0.0799999999999999,0.5283693316231194,0.8416119061876516,0.0614376584209235,0.0521466899016915
0.2357142857142857,0.3928571428571428,0.0499999999999999,0.577507996996141,0.7863952012450885,0.1304110487831642,0.3307609274598377
0.2428571428571428,0.2857142857142857,0.0799999999999999,0.5556039473589445,0.7973074904223664,0.060355330759187,0.9394264061685036
0.0928571428571428,0.3714285714285714,0.1,0.5588189876503862,0.8393088657644557,0.1087199428585331,0.4058933642828102
0.2357142857142857,0.3714285714285714,0.06,0.5472248477193316,0.8686006875179954,0.1350369013773504,0.5761585726819283
0.2285714285714285,0.3714285714285714,0.0849999999999999,0.5699975300057737,0.854445290911981,0.0874970959907867,0.4633128954037691
0.1642857142857142,0.3857142857142857,0.1,0.5452133893126763,0.8687544299376561,0.131048038158119,0.6444715940091554
0.25,0.2571428571428572,0.065,0.5704463596054894,0.7854754297615066,0.1424808721707511,0.9935338715514496
0.0428571428571428,0.3071428571428571,0.095,0.5684565205368005,0.8207317132408034,0.1015701192117477,0.1674706079959995
0.2071428571428571,0.2214285714285714,0.1,0.558379976466279,0.8653527580932036,0.1018708533444412,0.3693957667839092
0.0285714285714285,0.2214285714285714,0.0849999999999999,0.5389755269485902,0.8384496944619938,0.0847466895137436,0.1726592215858993
0.0714285714285714,0.3857142857142857,0.0849999999999999,0.5676740272175718,0.8485028327512015,0.0601220453333877,0.765016154600338
0.0999999999999999,0.3071428571428571,0.0799999999999999,0.5859518358541984,0.8229076575086826,0.1193503105057538,0.8459844353522876
0.0571428571428571,0.3214285714285714,0.0799999999999999,0.5682508098516755,0.8732316402097741,0.1088126102792794,0.3313679969554834
0.1428571428571428,0.25,0.0499999999999999,0.5953437077754657,0.861102567292713,0.0892168344770366,0.07481661490151
0.2571428571428571,0.2714285714285714,0.0849999999999999,0.5452300413363661,0.8505073371879736,0.1370985734120584,0.915677169332823
0.0999999999999999,0.3714285714285714,0.0499999999999999,0.6040211335041564,0.8036262281738624,0.0715259793882899,0.0035531635058319
0.0785714285714285,0.3928571428571428,0.09,0.5311697453626077,0.8660864294124998,0.1109642047260876,0.7002929156820252
0.0714285714285714,0.3857142857142857,0.0499999999999999,0.6027213384922122,0.8754419606807097,0.1388746655710406,0.0191831549834111
0.0499999999999999,0.3928571428571428,0.1,0.5580988166073022,0.7991029267539943,0.1287545709498615,0.7775768546803727
0.0142857142857142,0.3,0.0499999999999999,0.6038173777790088,0.8367945569146148,0.1372474646684639,0.8399218850596581
0.1428571428571428,0.2857142857142857,0.0849999999999999,0.5957890877158764,0.8834874038219956,0.1248431425035695,0.1520452091398848
0.0142857142857142,0.2428571428571428,0.0499999999999999,0.5522703365784448,0.8008695181329275,0.1056493877263388,0.7315429647372331
0.1928571428571428,0.25,0.095,0.5456151954247612,0.8835129075803073,0.1172449342488128,0.4329009996056432
0.25,0.3071428571428571,0.0499999999999999,0.5246083645255895,0.8538258474484836,0.1251162787855833,0.9009144538084084
0.0285714285714285,0.3857142857142857,0.1,0.5411642674846938,0.7895662295383837,0.1236260383554349,0.4272113753793061
0.0071428571428571,0.3071428571428571,0.095,0.5888200453560442,0.8322852659503355,0.1394833571822391,0.7474104539918125
0.2571428571428571,0.2714285714285714,0.0799999999999999,0.5606204062245254,0.8235903118624083,0.1175468969118198,0.8312752148576048
0.0785714285714285,0.2928571428571428,0.095,0.5402360284988578,0.8813005805496138,0.1304633124084619,0.4886386719893214
0.2428571428571428,0.3,0.07,0.5305064440564806,0.8304587809615549,0.1183441704769021,0.7819846301022708
0.15,0.2785714285714286,0.065,0.5234869428969896,0.8473874302652825,0.1086988277003445,0.194304321255487
0.1214285714285714,0.3785714285714285,0.075,0.5521048433196415,0.8359193647472348,0.0683568223039157,0.7354874331407404
0.1785714285714285,0.25,0.0799999999999999,0.5425456129935481,0.7801912924657471,0.0860953499086385,0.8123900915279503
0.0142857142857142,0.2357142857142857,0.065,0.5368938917054706,0.8827304662784096,0.0908020699466728,0.3494946674947654
0.0642857142857142,0.3071428571428571,0.075,0.597964127463189,0.8168537365340167,0.1289179119875381,0.3577812901520367
0.2642857142857143,0.3142857142857143,0.1,0.6051357103337988,0.8351913283834119,0.0760899417321727,0.8209820967842993
0.2571428571428571,0.2357142857142857,0.0499999999999999,0.5606331621016467,0.8555387860721987,0.1357432449098593,0.269432523804602
0.2857142857142857,0.3785714285714285,0.0499999999999999,0.5922121456810848,0.8556646964429714,0.0824247962494806,0.9999021051445116
0.2142857142857142,0.2785714285714286,0.055,0.5998440345383602,0.800636404556986,0.1103070671090999,0.4597170828773342
0.0071428571428571,0.3857142857142857,0.09,0.5349484172870208,0.8506204740986615,0.0846884848543809,0.890584662666412
0.0642857142857142,0.3071428571428571,0.0849999999999999,0.5436208573369203,0.8497258045015023,0.1052523075516296,0.6783232929543865
0.0999999999999999,0.2571428571428572,0.06,0.582606208081348,0.8658628621895482,0.0583399599755838,0.1285712768351742
0.25,0.3357142857142857,0.07,0.5245477372367608,0.882343777680822,0.0619565650734368,0.3687920790635643
0.2214285714285714,0.3071428571428571,0.06,0.5754725757672785,0.8478858574460296,0.1206617450597699,0.9091385198952732
0.0285714285714285,0.2571428571428572,0.075,0.5544228094936118,0.8112342397714583,0.0619249447523934,0.372936039202361
0.2142857142857142,0.2285714285714286,0.1,0.6044684798823659,0.7685940663724055,0.1242496429436389,0.112737098567706
0.0642857142857142,0.2142857142857143,0.075,0.5334133917803793,0.7783366885767066,0.073003587720265,0.0823181465844795
0.1428571428571428,0.2571428571428572,0.075,0.5867293518160567,0.8775792792856837,0.1103413501679269,0.4535183727329446
0.2642857142857143,0.3214285714285714,0.09,0.5976299217035472,0.8658949172179021,0.1286438370991677,0.4043519811890366
0.2428571428571428,0.2142857142857143,0.0799999999999999,0.5629749628331671,0.7981252198090502,0.1364326245497584,0.6664011217609502
0.0999999999999999,0.2285714285714286,0.0499999999999999,0.549118560605362,0.813284043860837,0.1031993770655205,0.3033234750572551
0.1642857142857142,0.2428571428571428,0.0849999999999999,0.5862532276694462,0.7899959384925426,0.0783677220065718,0.5655910971311822
